episode_id,step,reward_mean_0,reward_mean_1,reward_total_0,reward_total_1,episode_length_steps,avg_speed_0_kmh,avg_speed_1_kmh,max_speed_0_kmh,max_speed_1_kmh,avg_angle_0_rad,avg_angle_1_rad,laps_0,laps_1,overtakes_0,overtakes_1,min_distance_m,avg_distance_m,pct_leader_0,pct_leader_1,max_meters_traveled_0,max_meters_traveled_1,max_progress_pct_0,max_progress_pct_1,best_lap_time_0_s,best_lap_time_1_s,policy_loss,value_loss,reason
1902,578195,0.4312,0.4903,97.45,110.81,226,72.09,73.88,105.19,119.51,0.087,0.067,0,0,0,1,3.08,1.12,86.7,13.3,226.0,232.0,4.02,4.13,NaN,NaN,-0.02766,3.95017,wall_collision
1903,578529,0.4477,0.4479,149.53,149.60,334,94.56,88.61,143.35,132.12,0.063,0.089,0,0,0,0,3.36,8.44,100.0,0.0,436.0,410.0,7.76,7.30,NaN,NaN,NaN,NaN,wall_collision
1904,578867,0.4360,0.4837,147.37,163.48,338,93.18,90.26,146.15,136.92,0.083,0.091,0,0,0,0,3.23,4.20,100.0,0.0,436.0,424.0,7.76,7.55,NaN,NaN,0.13446,4.00216,wall_collision
1905,579060,0.4170,0.4706,80.49,90.83,193,69.69,70.35,109.66,112.14,0.075,0.060,0,0,0,0,3.66,0.38,81.3,18.7,186.0,188.0,3.31,3.35,NaN,NaN,NaN,NaN,wall_collision
1906,579211,0.3139,0.3361,47.41,50.75,151,58.89,60.69,88.49,94.67,0.051,0.050,0,0,0,0,3.49,0.91,64.2,35.8,124.0,128.0,2.21,2.28,NaN,NaN,-0.00403,3.44900,car_collision
1907,579539,0.4478,0.3637,146.89,119.30,328,94.59,86.33,146.45,121.37,0.073,0.135,0,0,0,0,3.87,7.60,99.7,0.3,430.0,392.0,7.66,6.98,NaN,NaN,NaN,NaN,wall_collision
1908,579872,0.4692,0.4269,156.26,142.17,333,91.40,93.69,144.54,146.79,0.068,0.062,0,0,0,1,3.41,4.62,20.7,79.3,422.0,432.0,7.51,7.69,NaN,NaN,0.04126,11.95726,wall_collision
1909,579996,0.4056,0.3220,50.30,39.93,124,53.05,52.63,82.60,79.04,0.050,0.085,0,0,0,0,3.57,0.11,99.2,0.8,92.0,90.0,1.64,1.60,NaN,NaN,NaN,NaN,wall_collision
1910,580330,0.4220,0.4506,140.95,150.51,334,94.30,89.59,145.12,135.90,0.078,0.103,0,0,0,0,3.85,7.16,99.7,0.3,436.0,414.0,7.76,7.37,NaN,NaN,-0.08615,8.68881,wall_collision
1911,580657,0.3634,0.3754,118.85,122.77,327,95.83,91.69,150.78,148.56,0.063,0.072,0,0,0,0,3.92,8.15,100.0,0.0,434.0,416.0,7.73,7.41,NaN,NaN,0.12426,3.68586,wall_collision
1912,580859,0.4178,0.4147,84.39,83.76,202,70.91,70.38,111.18,111.59,0.067,0.054,0,0,0,0,2.22,0.65,72.3,27.7,198.0,198.0,3.52,3.52,NaN,NaN,NaN,NaN,car_collision
1913,581163,0.5236,0.4838,159.18,147.07,304,89.77,87.33,139.82,128.39,0.061,0.144,0,0,0,0,2.91,1.24,100.0,0.0,378.0,368.0,6.73,6.55,NaN,NaN,-0.15752,2.06759,wall_collision
1914,581280,0.3139,0.4055,36.72,47.44,117,51.43,52.77,79.39,82.81,0.055,0.045,0,0,0,0,3.60,0.94,53.0,47.0,84.0,86.0,1.50,1.53,NaN,NaN,NaN,NaN,wall_collision
1915,581606,0.4338,0.4514,141.44,147.16,326,89.16,95.51,130.80,149.29,0.094,0.072,0,0,0,1,3.31,7.23,44.8,55.2,402.0,430.0,7.16,7.66,NaN,NaN,NaN,NaN,wall_collision
1916,581774,0.4216,0.3622,70.84,60.84,168,65.82,63.92,106.47,101.21,0.060,0.063,0,0,0,0,3.65,1.17,98.8,1.2,154.0,150.0,2.74,2.67,NaN,NaN,-0.07160,2.23053,wall_collision
1917,581936,0.4475,0.3750,72.50,60.74,162,63.78,61.60,102.69,92.75,0.044,0.086,0,0,0,0,2.95,1.15,100.0,0.0,144.0,138.0,2.56,2.46,NaN,NaN,NaN,NaN,wall_collision
1918,582162,0.4074,0.3194,92.08,72.19,226,76.38,70.24,111.30,100.17,0.102,0.162,0,0,0,0,3.29,4.06,100.0,0.0,240.0,220.0,4.27,3.92,NaN,NaN,-0.03423,5.99721,wall_collision
1919,582493,0.3970,0.4032,131.41,133.47,331,95.78,93.66,144.45,146.65,0.089,0.092,0,0,0,0,3.27,5.72,99.7,0.3,438.0,430.0,7.80,7.66,NaN,NaN,NaN,NaN,wall_collision
1920,582697,0.4179,0.4178,85.26,85.23,204,71.36,71.28,112.08,111.82,0.070,0.079,0,0,0,0,2.10,0.33,98.0,2.0,202.0,202.0,3.60,3.60,NaN,NaN,-0.02398,4.76969,car_collision
1921,583016,0.3975,0.4064,126.81,129.66,319,95.07,91.09,146.57,141.95,0.083,0.083,0,0,0,0,3.85,6.64,96.9,3.1,420.0,402.0,7.48,7.16,NaN,NaN,NaN,NaN,wall_collision
1922,583173,0.4365,0.3688,68.54,57.91,157,61.03,60.53,97.89,95.15,0.055,0.062,0,0,0,0,3.70,0.47,98.7,1.3,134.0,132.0,2.39,2.35,NaN,NaN,-0.17325,3.08522,wall_collision
1923,583376,0.4077,0.4114,82.77,83.51,203,69.83,71.00,109.41,113.49,0.082,0.068,0,0,0,0,2.96,0.70,82.3,17.7,196.0,200.0,3.49,3.56,NaN,NaN,NaN,NaN,car_collision
1924,583491,0.4022,0.3104,46.26,35.70,115,52.16,50.70,79.91,76.72,0.044,0.068,0,0,0,0,4.09,0.71,100.0,0.0,84.0,82.0,1.50,1.46,NaN,NaN,NaN,NaN,wall_collision
1925,583636,0.4252,0.3556,61.66,51.56,145,58.73,58.42,94.73,92.52,0.046,0.061,0,0,0,0,3.40,0.21,95.9,4.1,118.0,118.0,2.10,2.10,NaN,NaN,NaN,NaN,wall_collision
1926,583745,0.3909,0.2948,42.60,32.13,109,49.66,48.58,77.38,72.77,0.043,0.081,0,0,0,0,3.90,0.42,94.5,5.5,76.0,74.0,1.35,1.32,NaN,NaN,-0.13881,6.09394,wall_collision
1927,583905,0.4436,0.3740,70.98,59.84,160,62.81,61.48,100.23,96.33,0.048,0.058,0,0,0,0,3.97,0.47,89.4,10.6,140.0,136.0,2.49,2.42,NaN,NaN,NaN,NaN,wall_collision
1928,584101,0.4633,0.4104,90.81,80.43,196,68.35,67.61,108.69,107.98,0.059,0.091,0,0,0,0,3.26,0.66,89.8,10.2,186.0,184.0,3.31,3.28,NaN,NaN,NaN,NaN,wall_collision
1929,584256,0.3496,0.3523,54.19,54.61,155,58.86,59.95,92.30,91.31,0.066,0.074,0,0,0,0,2.91,0.54,74.8,25.2,126.0,128.0,2.24,2.28,NaN,NaN,0.17565,3.53825,car_collision
1930,584384,0.4081,0.3278,52.23,41.96,128,53.96,53.15,82.87,84.49,0.060,0.058,0,0,0,0,3.32,0.73,100.0,0.0,96.0,94.0,1.71,1.67,NaN,NaN,NaN,NaN,wall_collision
1931,584497,0.2863,0.3756,32.35,42.45,113,49.95,51.42,75.08,78.74,0.071,0.049,0,0,0,0,2.71,0.71,65.5,34.5,78.0,80.0,1.39,1.42,NaN,NaN,NaN,NaN,wall_collision
1932,584655,0.3747,0.3620,59.20,57.20,158,62.77,61.82,101.58,97.60,0.071,0.045,0,0,0,0,2.51,0.41,97.5,2.5,138.0,136.0,2.46,2.42,NaN,NaN,NaN,NaN,car_collision
1933,584809,0.4303,0.3612,66.27,55.62,154,60.47,58.42,96.65,91.72,0.054,0.067,0,0,0,0,3.57,0.96,95.5,4.5,130.0,124.0,2.31,2.21,NaN,NaN,-0.11970,11.47416,wall_collision
1934,585135,0.4505,0.4733,146.87,154.30,326,89.94,96.96,130.19,152.47,0.101,0.071,0,0,0,1,4.06,8.28,16.3,83.7,406.0,436.0,7.23,7.76,NaN,NaN,NaN,NaN,wall_collision
1935,585448,0.4153,0.4414,130.00,138.17,313,84.62,81.13,119.28,122.08,0.127,0.103,0,0,0,0,2.90,5.63,99.0,1.0,366.0,352.0,6.52,6.27,NaN,NaN,0.06832,8.57077,wall_collision
1936,585592,0.3152,0.3394,45.40,48.87,144,55.94,57.91,83.59,88.78,0.043,0.061,0,0,0,0,3.54,1.04,56.2,43.8,112.0,116.0,1.99,2.07,NaN,NaN,NaN,NaN,car_collision
1937,585712,0.3507,0.2728,42.09,32.74,120,52.49,50.95,80.71,77.39,0.057,0.056,0,0,0,0,2.72,0.82,100.0,0.0,88.0,84.0,1.57,1.50,NaN,NaN,NaN,NaN,wall_collision
1938,585915,0.4639,0.4137,94.17,83.99,203,69.03,68.00,105.77,102.44,0.060,0.080,0,0,0,0,2.90,0.89,100.0,0.0,194.0,192.0,3.45,3.42,NaN,NaN,-0.08698,18.10432,wall_collision
1939,586082,0.4467,0.3780,74.61,63.13,167,63.21,62.23,99.07,97.33,0.060,0.070,0,0,0,0,2.92,0.86,100.0,0.0,146.0,144.0,2.60,2.56,NaN,NaN,NaN,NaN,wall_collision
1940,586268,0.3715,0.3709,69.10,68.99,186,67.22,66.07,105.90,101.71,0.057,0.051,0,0,0,0,3.34,0.81,100.0,0.0,174.0,170.0,3.10,3.03,NaN,NaN,0.13610,6.32862,car_collision
1941,586497,0.4383,0.4338,100.38,99.34,229,73.63,73.44,116.19,109.89,0.068,0.085,0,0,0,0,2.10,0.41,85.6,14.4,234.0,234.0,4.17,4.17,NaN,NaN,NaN,NaN,car_collision
1942,586830,0.3943,0.3992,131.31,132.92,333,93.31,87.55,139.36,127.13,0.089,0.118,0,0,0,0,3.52,8.88,100.0,0.0,430.0,404.0,7.66,7.19,NaN,NaN,0.00315,5.78337,wall_collision
1943,586996,0.3473,0.3676,57.65,61.02,166,60.18,61.28,92.47,94.88,0.065,0.048,0,0,0,0,3.27,0.98,73.5,26.5,138.0,142.0,2.46,2.53,NaN,NaN,NaN,NaN,car_collision
1944,587299,0.4162,0.3576,126.12,108.37,303,88.76,84.11,137.40,123.68,0.065,0.113,0,0,0,0,3.75,4.44,99.7,0.3,374.0,354.0,6.66,6.30,NaN,NaN,-0.09258,3.82750,wall_collision
1945,587398,0.2600,0.2369,25.74,23.45,99,47.42,45.42,69.77,67.61,0.050,0.042,0,0,0,0,3.33,0.97,100.0,0.0,66.0,62.0,1.17,1.10,NaN,NaN,NaN,NaN,car_collision
1946,587517,0.2996,0.2761,35.65,32.86,119,52.12,50.46,79.82,77.09,0.043,0.057,0,0,0,0,3.41,0.76,100.0,0.0,86.0,84.0,1.53,1.50,NaN,NaN,NaN,NaN,car_collision
1947,587681,0.3424,0.3672,56.15,60.21,164,61.79,63.33,93.34,99.15,0.057,0.054,0,0,0,0,3.53,0.78,67.7,32.3,140.0,144.0,2.49,2.56,NaN,NaN,NaN,NaN,car_collision
1948,588020,0.3845,0.4110,130.34,139.34,339,92.49,88.53,140.51,125.94,0.078,0.097,0,0,0,0,3.80,4.31,99.1,0.9,434.0,416.0,7.73,7.41,NaN,NaN,-0.08680,5.76645,wall_collision
1949,588187,0.3600,0.3729,60.11,62.27,167,61.36,62.60,93.07,97.30,0.037,0.061,0,0,0,0,3.24,1.34,39.5,60.5,142.0,146.0,2.53,2.60,NaN,NaN,NaN,NaN,car_collision
1950,588339,0.4294,0.3573,65.27,54.31,152,59.22,57.70,93.86,88.22,0.046,0.064,0,0,0,0,3.56,0.82,100.0,0.0,126.0,122.0,2.24,2.17,NaN,NaN,-0.23638,5.52904,wall_collision
1951,588678,0.4030,0.3808,136.63,129.10,339,92.44,88.01,135.99,135.17,0.102,0.085,0,0,0,0,3.98,9.75,100.0,0.0,432.0,414.0,7.69,7.37,NaN,NaN,NaN,NaN,wall_collision
1952,588965,0.4360,0.4257,125.13,122.17,287,83.68,87.09,127.96,133.50,0.062,0.073,0,0,0,1,3.25,3.48,45.6,54.4,334.0,346.0,5.95,6.16,NaN,NaN,-0.16881,2.65626,wall_collision
1953,589216,0.4534,0.4613,113.80,115.79,251,78.68,79.36,120.63,125.83,0.064,0.065,0,0,0,0,3.00,0.80,60.6,39.4,274.0,276.0,4.88,4.91,NaN,NaN,NaN,NaN,car_collision
1954,589344,0.3307,0.2782,42.33,35.61,128,54.51,52.26,84.59,77.99,0.063,0.075,0,0,0,0,4.26,0.92,98.4,1.6,96.0,92.0,1.71,1.64,NaN,NaN,-0.23279,6.15445,car_collision
1955,589550,0.4246,0.4725,87.47,97.34,206,70.40,71.16,110.94,112.03,0.071,0.069,0,0,0,0,3.71,0.84,57.8,42.2,202.0,204.0,3.60,3.63,NaN,NaN,NaN,NaN,wall_collision
1956,589707,0.3272,0.3538,51.36,55.55,157,59.33,61.20,92.63,97.12,0.058,0.050,0,0,0,0,4.37,1.08,58.6,41.4,130.0,134.0,2.31,2.39,NaN,NaN,NaN,NaN,car_collision
1957,589836,0.4141,0.3330,53.42,42.95,129,54.96,54.39,86.62,82.06,0.046,0.056,0,0,0,0,4.38,0.12,96.9,3.1,98.0,98.0,1.74,1.74,NaN,NaN,0.19650,8.68400,wall_collision
1958,590177,0.4723,0.5147,161.06,175.51,341,91.05,89.75,140.50,132.91,0.081,0.081,0,0,0,0,3.69,1.49,99.4,0.6,428.0,424.0,7.62,7.55,NaN,NaN,NaN,NaN,wall_collision
1959,590392,0.3407,0.3339,73.25,71.79,215,68.73,66.75,99.32,98.47,0.162,0.086,0,0,0,0,4.57,3.00,100.0,0.0,204.0,198.0,3.63,3.52,NaN,NaN,0.08217,9.44936,car_collision
1960,590736,0.4234,0.4162,145.66,143.18,344,88.01,90.67,132.24,130.27,0.089,0.119,0,0,0,1,3.69,5.03,40.4,59.6,420.0,430.0,7.48,7.66,NaN,NaN,NaN,NaN,wall_collision
1961,591090,0.4423,0.4700,156.57,166.37,354,89.02,86.31,127.48,127.30,0.098,0.097,0,0,0,0,3.22,5.19,100.0,0.0,436.0,424.0,7.76,7.55,NaN,NaN,-0.06946,6.23270,wall_collision
1962,591231,0.3257,0.3376,45.92,47.61,141,56.29,57.76,87.13,88.60,0.040,0.052,0,0,0,0,3.39,0.68,70.9,29.1,110.0,114.0,1.96,2.03,NaN,NaN,NaN,NaN,car_collision
1963,591575,0.4913,0.4633,169.01,159.38,344,89.03,92.20,123.86,135.94,0.103,0.086,0,0,0,1,2.82,3.52,46.2,53.8,424.0,438.0,7.55,7.80,NaN,NaN,0.27515,5.79750,wall_collision
1964,591696,0.2787,0.3065,33.72,37.08,121,50.85,52.75,77.52,80.78,0.031,0.045,0,0,0,0,3.54,1.02,52.1,47.9,86.0,88.0,1.53,1.57,NaN,NaN,NaN,NaN,car_collision
1965,591855,0.3116,0.2935,49.54,46.67,159,60.97,59.00,92.34,88.87,0.083,0.069,0,0,0,0,3.27,1.67,100.0,0.0,134.0,130.0,2.39,2.31,NaN,NaN,NaN,NaN,car_collision
1966,592178,0.3771,0.3638,121.81,117.52,323,83.92,84.77,127.49,123.83,0.074,0.164,0,0,0,1,3.42,4.24,26.6,73.4,376.0,380.0,6.69,6.77,NaN,NaN,-0.04968,18.79301,car_collision
1967,592421,0.4421,0.4489,107.43,109.09,243,75.44,76.39,116.76,120.30,0.069,0.051,0,0,0,0,3.68,1.18,81.1,18.9,254.0,258.0,4.52,4.59,NaN,NaN,0.21581,2.96512,car_collision
1968,592759,0.4728,0.4139,159.79,139.91,338,92.89,76.57,144.51,101.11,0.059,0.151,0,0,0,0,3.10,14.30,85.8,14.2,434.0,358.0,7.73,6.37,NaN,NaN,NaN,NaN,wall_collision
1969,593101,0.3827,0.4040,130.88,138.18,342,92.20,87.00,134.86,135.32,0.084,0.081,0,0,0,0,3.53,10.15,100.0,0.0,436.0,412.0,7.76,7.33,NaN,NaN,-0.00859,3.13668,wall_collision
1970,593423,0.3790,0.3864,122.03,124.41,322,83.42,82.29,118.26,118.76,0.182,0.081,0,0,0,0,3.56,5.10,100.0,0.0,372.0,368.0,6.62,6.55,NaN,NaN,-0.13876,3.63571,car_collision
1971,593761,0.4460,0.4692,150.76,158.59,338,93.14,89.18,142.91,131.29,0.066,0.078,0,0,0,0,2.64,3.69,100.0,0.0,436.0,418.0,7.76,7.44,NaN,NaN,NaN,NaN,wall_collision
1972,593959,0.4577,0.4050,90.63,80.18,198,66.83,66.24,103.59,100.05,0.060,0.078,0,0,0,0,3.31,0.40,100.0,0.0,184.0,182.0,3.28,3.24,NaN,NaN,0.16024,15.72428,wall_collision
1973,594193,0.4301,0.4293,100.64,100.46,234,73.19,74.46,111.66,114.74,0.069,0.075,0,0,0,0,3.64,0.97,76.1,23.9,238.0,242.0,4.24,4.31,NaN,NaN,NaN,NaN,car_collision
1974,594351,0.3019,0.3129,47.71,49.43,158,59.27,59.67,94.93,94.21,0.050,0.062,0,0,0,0,2.01,0.87,57.0,43.0,130.0,130.0,2.31,2.31,NaN,NaN,NaN,NaN,car_collision
1975,594695,0.4467,0.4597,153.67,158.13,344,92.02,86.64,139.95,126.23,0.065,0.074,0,0,0,0,3.75,7.22,88.7,11.3,438.0,414.0,7.80,7.37,NaN,NaN,0.03913,38.49130,wall_collision
1976,594923,0.4598,0.4219,104.83,96.20,228,74.41,73.59,117.58,114.07,0.055,0.074,0,0,0,0,2.83,1.08,98.2,1.8,236.0,232.0,4.20,4.13,NaN,NaN,NaN,NaN,wall_collision
1977,595273,0.4151,0.4330,145.27,151.55,350,90.69,86.17,131.17,130.28,0.112,0.082,0,0,0,0,3.57,8.82,100.0,0.0,440.0,418.0,7.83,7.44,NaN,NaN,-0.33890,4.30392,wall_collision
1978,595459,0.3910,0.4502,72.73,83.73,186,63.43,65.06,94.44,100.87,0.057,0.067,0,0,0,0,3.35,1.02,55.4,44.6,164.0,168.0,2.92,2.99,NaN,NaN,0.04429,1.15330,wall_collision
1979,595691,0.4754,0.4297,110.29,99.69,232,71.84,71.22,109.32,108.81,0.078,0.072,0,0,0,0,2.80,1.20,94.4,5.6,232.0,230.0,4.13,4.09,NaN,NaN,NaN,NaN,wall_collision
1980,595825,0.3001,0.3272,40.21,43.84,134,52.43,54.61,81.86,85.72,0.062,0.068,0,0,0,0,4.41,1.46,46.3,53.7,98.0,102.0,1.74,1.82,NaN,NaN,NaN,NaN,car_collision
1981,595983,0.3588,0.3498,56.68,55.28,158,61.14,59.68,96.01,92.36,0.074,0.058,0,0,0,0,3.36,1.04,100.0,0.0,134.0,130.0,2.39,2.31,NaN,NaN,0.02229,7.89636,car_collision
1982,596143,0.3535,0.3494,56.57,55.91,160,60.64,59.19,93.85,92.59,0.049,0.067,0,0,0,0,2.91,1.13,100.0,0.0,134.0,132.0,2.39,2.35,NaN,NaN,NaN,NaN,car_collision
1983,596357,0.4092,0.4209,87.58,90.07,214,69.70,70.91,106.53,110.25,0.059,0.057,0,0,0,0,3.10,0.76,66.8,33.2,208.0,210.0,3.70,3.74,NaN,NaN,NaN,NaN,car_collision
1984,596705,0.3097,0.2934,107.77,102.11,348,90.51,83.39,136.33,120.63,0.081,0.219,0,0,0,0,3.98,5.41,100.0,0.0,434.0,402.0,7.73,7.16,NaN,NaN,0.04179,13.47880,wall_collision
1985,596934,0.4830,0.4330,110.60,99.16,229,73.39,72.20,114.78,106.92,0.058,0.087,0,0,0,0,3.33,1.03,100.0,0.0,234.0,230.0,4.17,4.09,NaN,NaN,NaN,NaN,wall_collision
1986,597195,0.4706,0.5086,122.83,132.76,261,79.79,80.59,123.66,124.81,0.052,0.077,0,0,0,0,3.27,0.64,72.4,27.6,288.0,292.0,5.13,5.20,NaN,NaN,-0.04557,7.93002,wall_collision
1987,597550,0.4610,0.4738,163.64,168.20,355,84.45,88.41,112.45,129.94,0.121,0.077,0,0,0,1,3.61,2.69,59.4,40.6,416.0,434.0,7.41,7.73,NaN,NaN,-0.04683,7.00350,wall_collision
1988,597747,0.4567,0.4049,89.97,79.77,197,66.81,65.90,104.85,100.96,0.067,0.067,0,0,0,0,2.91,0.72,100.0,0.0,182.0,180.0,3.24,3.20,NaN,NaN,NaN,NaN,wall_collision
1989,598049,0.4573,0.4766,138.11,143.93,302,81.26,81.74,120.91,124.30,0.094,0.081,0,0,0,0,3.19,1.26,90.7,9.3,340.0,342.0,6.05,6.09,NaN,NaN,-0.24532,11.20034,car_collision
1990,598123,0.2175,0.3583,16.09,26.51,74,39.48,40.94,55.89,57.64,0.085,0.064,0,0,0,0,3.93,0.54,73.0,27.0,40.0,42.0,0.71,0.75,NaN,NaN,NaN,NaN,wall_collision
1991,598469,0.4226,0.3772,146.22,130.50,346,91.43,81.87,133.03,118.55,0.080,0.137,0,0,0,0,3.38,14.60,100.0,0.0,438.0,392.0,7.80,6.98,NaN,NaN,NaN,NaN,wall_collision
1992,598807,0.3999,0.4133,135.16,139.69,338,93.69,91.09,140.94,135.90,0.064,0.088,0,0,0,0,4.01,4.09,99.4,0.6,438.0,426.0,7.80,7.58,NaN,NaN,-0.09965,5.85619,wall_collision
1993,599158,0.4046,0.4019,142.00,141.05,351,90.74,86.04,136.47,128.29,0.156,0.104,0,0,0,0,4.28,14.16,99.7,0.3,440.0,418.0,7.83,7.44,NaN,NaN,-0.09743,2.27610,wall_collision
1994,599237,0.2346,0.3644,18.53,28.79,79,41.94,42.35,60.61,60.92,0.056,0.053,0,0,0,0,3.96,0.30,84.8,15.2,46.0,46.0,0.82,0.82,NaN,NaN,NaN,NaN,wall_collision
1995,599418,0.3921,0.4524,70.98,81.89,181,63.80,65.01,98.32,100.88,0.061,0.063,0,0,0,0,3.20,0.71,81.2,18.8,160.0,164.0,2.85,2.92,NaN,NaN,NaN,NaN,wall_collision
1996,599569,0.4309,0.3555,65.07,53.68,151,59.71,57.81,92.93,85.81,0.063,0.070,0,0,0,0,4.12,0.89,90.7,9.3,124.0,120.0,2.21,2.14,NaN,NaN,-0.17070,3.93212,wall_collision
1997,599917,0.3291,0.4352,114.54,151.46,348,80.59,91.78,108.03,128.97,0.196,0.122,0,0,0,1,3.51,13.87,22.1,77.9,388.0,442.0,6.91,7.87,NaN,NaN,NaN,NaN,wall_collision
1998,600197,0.4647,0.4656,130.11,130.38,280,83.74,83.96,132.54,133.71,0.062,0.059,0,0,0,0,2.20,0.48,92.9,7.1,326.0,326.0,5.80,5.80,NaN,NaN,-0.03160,5.73677,car_collision
1999,600540,0.4187,0.2927,143.61,100.40,343,92.34,78.26,137.69,117.34,0.070,0.297,0,0,0,0,2.17,11.66,95.9,4.1,436.0,372.0,7.76,6.62,NaN,NaN,NaN,NaN,wall_collision
2000,600706,0.3747,0.4376,62.20,72.65,166,60.78,61.50,95.68,89.97,0.053,0.075,0,0,0,0,3.49,0.80,62.7,37.3,140.0,142.0,2.49,2.53,NaN,NaN,-0.25399,4.40785,wall_collision
2001,601062,0.4255,0.4031,151.47,143.51,356,86.00,88.82,131.82,127.94,0.069,0.084,0,0,0,1,3.25,5.44,24.7,75.3,424.0,436.0,7.55,7.76,NaN,NaN,NaN,NaN,wall_collision
2002,601355,0.3406,0.3100,99.81,90.82,293,77.94,79.63,115.90,112.95,0.085,0.197,0,0,0,1,3.75,7.73,24.2,75.8,316.0,322.0,5.63,5.73,NaN,NaN,0.03118,5.45428,wall_collision
2003,601534,0.3755,0.3665,67.21,65.60,179,63.31,62.25,95.59,93.23,0.067,0.060,0,0,0,0,3.02,1.14,100.0,0.0,158.0,154.0,2.81,2.74,NaN,NaN,NaN,NaN,car_collision
2004,601684,0.3283,0.3343,49.25,50.15,150,56.53,57.25,87.92,88.30,0.067,0.064,0,0,0,0,2.47,0.37,90.0,10.0,118.0,120.0,2.10,2.14,NaN,NaN,0.00216,19.13274,car_collision
2005,601838,0.3686,0.4365,56.77,67.22,154,59.98,61.16,95.55,97.60,0.045,0.043,0,0,0,0,4.05,1.27,37.7,62.3,128.0,130.0,2.28,2.31,NaN,NaN,NaN,NaN,wall_collision
2006,602017,0.4499,0.3907,80.53,69.94,179,64.70,64.08,103.62,99.07,0.051,0.062,0,0,0,0,2.76,0.19,98.3,1.7,160.0,160.0,2.85,2.85,NaN,NaN,NaN,NaN,wall_collision
2007,602361,0.4361,0.4598,150.03,158.16,344,90.00,87.67,131.72,135.43,0.146,0.087,0,0,0,0,2.61,5.12,97.4,2.6,428.0,418.0,7.62,7.44,NaN,NaN,-0.18988,8.22213,wall_collision
2008,602507,0.3547,0.4271,51.79,62.36,146,57.80,59.18,90.32,93.01,0.042,0.049,0,0,0,0,3.07,0.92,55.5,44.5,118.0,120.0,2.10,2.14,NaN,NaN,NaN,NaN,wall_collision
2009,602628,0.3023,0.3113,36.57,37.66,121,51.01,51.67,76.95,76.10,0.054,0.077,0,0,0,0,2.24,0.58,71.1,28.9,86.0,86.0,1.53,1.53,NaN,NaN,-0.05921,4.18724,car_collision
2010,602797,0.3657,0.3764,61.80,63.61,169,63.28,64.00,99.75,101.86,0.044,0.042,0,0,0,0,2.70,0.37,84.6,15.4,148.0,150.0,2.63,2.67,NaN,NaN,NaN,NaN,car_collision
2011,603145,0.2945,0.3260,102.49,113.46,348,90.80,87.36,136.18,125.31,0.080,0.098,0,0,0,0,3.15,6.20,100.0,0.0,438.0,422.0,7.80,7.51,NaN,NaN,0.09287,28.86719,wall_collision
2012,603457,0.4171,0.3591,130.12,112.04,312,89.91,81.91,142.26,120.71,0.062,0.139,0,0,0,0,3.24,8.72,99.7,0.3,390.0,354.0,6.94,6.30,NaN,NaN,NaN,NaN,wall_collision
2013,603622,0.3745,0.4375,61.79,72.18,165,60.79,61.54,91.43,98.32,0.059,0.046,0,0,0,0,3.24,0.40,95.2,4.8,140.0,142.0,2.49,2.53,NaN,NaN,NaN,NaN,wall_collision
2014,603954,0.4423,0.4615,146.86,153.20,332,88.98,95.22,129.99,145.12,0.075,0.071,0,0,0,1,3.36,7.23,33.7,66.3,410.0,436.0,7.30,7.76,NaN,NaN,0.01016,7.09002,wall_collision
2015,604086,0.3344,0.4148,44.14,54.76,132,54.59,55.67,83.19,87.41,0.058,0.036,0,0,0,0,3.58,0.56,72.0,28.0,100.0,102.0,1.78,1.82,NaN,NaN,NaN,NaN,wall_collision
2016,604189,0.3845,0.2889,39.60,29.75,103,47.94,47.91,72.18,72.00,0.032,0.060,0,0,0,0,3.22,0.08,96.1,3.9,68.0,68.0,1.21,1.21,NaN,NaN,0.13435,3.21674,wall_collision
2017,604379,0.3964,0.4014,75.32,76.27,190,67.23,67.53,104.22,106.65,0.055,0.060,0,0,0,0,2.42,0.34,90.5,9.5,178.0,178.0,3.17,3.17,NaN,NaN,NaN,NaN,car_collision
2018,604553,0.3515,0.3525,61.16,61.33,174,63.50,63.50,100.47,100.41,0.049,0.042,0,0,0,0,1.94,0.43,99.4,0.6,154.0,154.0,2.74,2.74,NaN,NaN,NaN,NaN,car_collision
2019,604799,0.4894,0.4414,120.40,108.59,246,75.55,74.80,118.37,111.33,0.055,0.077,0,0,0,0,2.98,0.86,61.0,39.0,258.0,256.0,4.59,4.56,NaN,NaN,-0.21266,16.97402,wall_collision
2020,605092,0.4373,0.4343,128.13,127.26,293,83.53,82.45,119.98,121.11,0.140,0.083,0,0,0,0,3.08,2.96,100.0,0.0,338.0,336.0,6.02,5.98,NaN,NaN,NaN,NaN,car_collision
2021,605286,0.3893,0.3765,75.52,73.04,194,68.07,67.27,105.38,104.22,0.052,0.056,0,0,0,0,2.80,0.62,100.0,0.0,184.0,182.0,3.28,3.24,NaN,NaN,0.17059,10.55972,car_collision
2022,605592,0.2944,0.3519,90.10,107.67,306,86.88,84.63,125.60,125.66,0.142,0.067,0,0,0,0,3.52,6.05,100.0,0.0,368.0,360.0,6.55,6.41,NaN,NaN,NaN,NaN,wall_collision
